name,dba,license_number,license_type,license_status,contact_name,phone,address,city,state,zip,county,region,business_purpose,see_category,operational_status,issued_date,expiration_date
"STONED IN BROOKLYN INC","","OCM-MICR-24-000216","Adult-Use Microbusiness License","Active","Jason Lewis","","190 4th ave","Brooklyn","NY","11217","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business","Non-Operational","2024-12-23T00:00:00.000","2026-12-23T00:00:00.000"
"AMP WNY LLC","","OCM-MICR-25-000217","Adult-Use Microbusiness License","Active","Angela Pozantides","","","","NY","","Niagara","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2025-01-02T00:00:00.000","2027-01-02T00:00:00.000"
"AMP WNY LLC","","OCM-MICR-25-000217","Adult-Use Microbusiness License","Active","Angela Pozantides","","755 Center St","Lewiston","NY","14092","Niagara","Western NY","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-01-02T00:00:00.000","2027-01-02T00:00:00.000"
"RIP'S CANNABIS LLC","","OCM-MICR-25-000218","Adult-Use Microbusiness License","Active","Gabriella DiGiovanni","","","","NY","","Greene","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2025-01-09T00:00:00.000","2027-01-09T00:00:00.000"
"Erik J Peterson","P&R Farms","OCM-MICR-25-000219","Adult-Use Microbusiness License","Active","Erik Peterson","","","","NY","","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Processing","","Active","2025-01-14T00:00:00.000","2027-01-14T00:00:00.000"
"Nickel City Flowers LLC","","OCM-MICR-25-000220","Adult-Use Microbusiness License","Active","David Ickowski","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2025-01-15T00:00:00.000","2027-01-15T00:00:00.000"
"Grand Street Cannabis Co. LLC","","OCM-MICR-25-000221","Adult-Use Microbusiness License","Active","Joseph McDonald","","","","NY","","Westchester","Mid-Hudson","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","2025-01-15T00:00:00.000","2027-01-15T00:00:00.000"
"Twin Acres Estates, Inc.","","OCM-MICR-25-000222","Adult-Use Microbusiness License","Active","Brooke Andresen","","8890 Thompson Rd","Holland Patent","NY","13354","Oneida","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Active","2025-01-15T00:00:00.000","2027-01-15T00:00:00.000"
"Three Cord Ranch LLC","Three Cord Cannabis","OCM-MICR-25-000223","Adult-Use Microbusiness License","Active","Todd Giolando","","","","NY","","Queens","Queens","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2025-02-16T00:00:00.000","2027-02-16T00:00:00.000"
"Three Cord Ranch LLC","Three Cord Cannabis","OCM-MICR-25-000223","Adult-Use Microbusiness License","Active","Todd Giolando","","360 Graham Ave","Brooklyn","NY","11211","Kings","Brooklyn","Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Active","2025-02-16T00:00:00.000","2027-02-16T00:00:00.000"
"Verdant Farms LLC","","OCM-MICR-25-000224","Adult-Use Microbusiness License","Active","Marlon Mattos","","","","NY","","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Service-Disabled Veteran-Owned Business","Non-Operational","2025-02-18T00:00:00.000","2027-02-18T00:00:00.000"
"Donna's Buds & Edibles Farm LLC","","OCM-MICR-25-000225","Adult-Use Microbusiness License","Active","Donna Nowak","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2025-02-18T00:00:00.000","2027-02-18T00:00:00.000"
"JNY GROUP, LLC","","OCM-MICR-25-000226","Adult-Use Microbusiness License","Active","Frank Lopa","","1 Messerole Ave","Brooklyn","NY","11222","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Cannurban NY LLC","High Frequency Cannabis","OCM-MICR-25-000227","Adult-Use Microbusiness License","Active","Scheril Murray Powell","","","","NY","","Cortland","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Old Friends Cultivation LLC","Old Friends Cultivation","OCM-MICR-25-000228","Adult-Use Microbusiness License","Active","Jeremiah clifford","","","","NY","","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Magical Weeds LLC","","OCM-MICR-25-000229","Adult-Use Microbusiness License","Active","Cortni Stahl","","","","NY","","Ontario","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-02-19T00:00:00.000","2027-02-19T00:00:00.000"
"Brooklyn Micro LLC","","OCM-MICR-25-000230","Adult-Use Microbusiness License","Active","Elizabeth Canela","","","","NY","","","","","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business, Women-Owned Business","Non-Operational","2025-02-21T00:00:00.000","2027-02-21T00:00:00.000"
"Green Goat Gardens, LLC","","OCM-MICR-25-000231","Adult-Use Microbusiness License","Active","Nicole Digilio","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Green Goat Gardens, LLC","","OCM-MICR-25-000231","Adult-Use Microbusiness License","Active","Nicole Digilio","","3 Cherry Hill Road","New Paltz","NY","12561","Ulster","Mid-Hudson","Adult-Use Retail Sales","","Active","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Utopia Flowers LLC","","OCM-MICR-25-000232","Adult-Use Microbusiness License","Active","John Roberti","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Grass Roots Wellness NY LLC","","OCM-MICR-25-000233","Adult-Use Microbusiness License","Active","JESSICA Shelp","","350 W Commercial St","East Rochester","NY","14445","Monroe","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Active","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Battenkilll Buds LLC","","OCM-MICR-25-000234","Adult-Use Microbusiness License","Active","Derek Mann","","","","NY","","Washington","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Ever Upward Labs LLC","Ever Upward Labs","OCM-MICR-25-000235","Adult-Use Microbusiness License","Active","Alexis Grimm","","653 Elmira Rd","Ithaca","NY","14850","Tompkins","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Rolling Hills Wellness llc","FUEL518","OCM-MICR-25-000236","Adult-Use Microbusiness License","Active","Jacob Hodor","","","","NY","","Greene","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Rolling Hills Wellness llc","Fuel 518","OCM-MICR-25-000236","Adult-Use Microbusiness License","Active","Jacob Hodor","","7397 US Highway 9W","Catskill","NY","12414","Greene","Capital District","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"Upstate New York Cannabis and Clone Company, LLC","","OCM-MICR-25-000237","Adult-Use Microbusiness License","Active","Johnnie Hatfield","","75 King Rd","Buskirk","NY","12028","Washington","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-03-24T00:00:00.000","2027-03-24T00:00:00.000"
"DAISEYS LLC","","OCM-MICR-25-000238","Adult-Use Microbusiness License","Active","Thomas Minotti","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation, Adult-Use Distribution","","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"DAISEYS LLC","","OCM-MICR-25-000238","Adult-Use Microbusiness License","Active","Thomas Minotti","","","","NY","","Albany","Capital District","Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"845 Organics LLC","High Winds Farm","OCM-MICR-25-000239","Adult-Use Microbusiness License","Active","Joshua Armour","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-03-25T00:00:00.000","2027-03-25T00:00:00.000"
"Merit NY Group LLC","","OCM-MICR-25-000240","Adult-Use Microbusiness License","Active","Gary Chelnis","","","","NY","","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Non-Operational","2025-03-26T00:00:00.000","2027-03-26T00:00:00.000"
"Birch & Bloom LLC","","OCM-MICR-25-000241","Adult-Use Microbusiness License","Active","Jeff Jones","","","","NY","","Broome","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-03-27T00:00:00.000","2027-03-27T00:00:00.000"
"Birch & Bloom LLC","","OCM-MICR-25-000241","Adult-Use Microbusiness License","Active","Jeff Jones","","","","NY","","Tompkins","Southern Tier","Adult-Use Cultivation","","Non-Operational","2025-03-27T00:00:00.000","2027-03-27T00:00:00.000"
"DANK VALLEY GROWERS LLC","","OCM-MICR-25-000242","Adult-Use Microbusiness License","Active","DANIEL SNOKE","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2025-04-09T00:00:00.000","2027-04-09T00:00:00.000"
"Excelsior Legacy LLC","","OCM-MICR-25-000243","Adult-Use Microbusiness License","Active","Christian Torres","","","","NY","","Kings","Brooklyn","Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-04-16T00:00:00.000","2027-04-16T00:00:00.000"
"Excelsior Legacy LLC","Excelsior Cannabis","OCM-MICR-25-000243","Adult-Use Microbusiness License","Active","Christian Torres","","","","NY","","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-04-16T00:00:00.000","2027-04-16T00:00:00.000"
"AMAA Venture LLC","","OCM-MICR-25-000244","Adult-Use Microbusiness License","Active","Ariel Tumminello","","621 W 46th St","New York","NY","10036","New York","Manhattan","Adult-Use Cultivation, Adult-Use Retail Sales","","Non-Operational","2025-04-16T00:00:00.000","2027-04-16T00:00:00.000"
"Janes Garden LLC","","OCM-MICR-25-000245","Adult-Use Microbusiness License","Active","Rebecca Weinert","","337 County Highway 34","Schenevus","NY","12155","Otsego","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Pierre McClain LLC","Glenmere Farms","OCM-MICR-25-000246","Adult-Use Microbusiness License","Active","Sha-Ron Pierre","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Tartan Ridge Farm LLC","","OCM-MICR-25-000247","Adult-Use Microbusiness License","Active","Margaret Southerland","","","","NY","","Washington","Capital District","Adult-Use Cultivation","","Non-Operational","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Tartan Ridge Farm LLC","","OCM-MICR-25-000247","Adult-Use Microbusiness License","Active","Margaret Southerland","","","","NY","","Washington","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Innocence Cannabis LLC","na","OCM-MICR-25-000248","Adult-Use Microbusiness License","Active","Thomas Szulist","","","","NY","","Niagara","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Innocence Cannabis LLC","Innocence Cannabis","OCM-MICR-25-000248","Adult-Use Microbusiness License","Active","Thomas Szulist","","6730 Lake Rd","Appleton","NY","14008","Niagara","Western NY","Adult-Use Retail Sales","","Active","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Rustik 471, LLC","","OCM-MICR-25-000249","Adult-Use Microbusiness License","Active","Frantz Metellus","","469 Dekalb Ave","Brooklyn","NY","11205","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business","Active","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"Blue Mountain Growers, LLC","","OCM-MICR-25-000250","Adult-Use Microbusiness License","Active","Gary Myer","","","","NY","","Ulster","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-04-25T00:00:00.000","2027-04-25T00:00:00.000"
"High Rhino Solutions L.L.C.","","OCM-MICR-25-000251","Adult-Use Microbusiness License","Active","maelisa rivera","","","","NY","","Albany","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Cubed Roots LLC","","OCM-MICR-25-000252","Adult-Use Microbusiness License","Active","Chris Starowicz","","4870 Duguid Rd","Manlius","NY","13104","Onondaga","Central NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"J.C.MAC LLC","","OCM-MICR-25-000253","Adult-Use Microbusiness License","Active","Jennifer McKinney","","","","NY","","Saratoga","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Milk Burger INC","MILK DISPENSARY","OCM-MICR-25-000254","Adult-Use Microbusiness License","Active","Erik Mayor","","148 Bruckner Blvd","Bronx","NY","10454","Bronx","Bronx","Adult-Use Cultivation, Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Farhana Jashim","Herbuds","OCM-MICR-25-000255","Adult-Use Microbusiness License","Active","Farhana Jashim","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business","Non-Operational","2025-04-30T00:00:00.000","2027-04-30T00:00:00.000"
"Green Witch Cannabis LLC","","OCM-MICR-25-000256","Adult-Use Microbusiness License","Active","Stephanie Hance","","1144 Cold Spring Rd","Forestburgh","NY","12777","Sullivan","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-05-07T00:00:00.000","2027-05-07T00:00:00.000"
"Canna Culta LLC","","OCM-MICR-25-000257","Adult-Use Microbusiness License","Active","Elaine Alvarez","","","","NY","","Orange","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-05-07T00:00:00.000","2027-05-07T00:00:00.000"
"Block Work Global LLC","","OCM-MICR-25-000258","Adult-Use Microbusiness License","Active","nelson kortright","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2025-05-07T00:00:00.000","2027-05-07T00:00:00.000"
"LK Wellness LLC","LK Wellness","OCM-MICR-25-000259","Adult-Use Microbusiness License","Active","Lyudmila Krupitsky","","470 Baltic St","Brooklyn","NY","11217","Kings","Brooklyn","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-05-13T00:00:00.000","2027-05-13T00:00:00.000"
"Lost Planet LLC","Lost Danby Boys","OCM-MICR-25-000260","Adult-Use Microbusiness License","Active","Cody Jacintho","","","","NY","","Tompkins","Southern Tier","Adult-Use Cultivation, Adult-Use Processing","Women-Owned Business","Non-Operational","2025-05-19T00:00:00.000","2027-05-19T00:00:00.000"
"TRACEY'S CANDY SHOP LLC","","OCM-MICR-25-000261","Adult-Use Microbusiness License","Active","TRACEY WORTHEN","","10640 Guy R Brewer Blvd","Jamaica","NY","11433","Queens","Queens","Adult-Use Cultivation, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"Settlers of the Swift LLC","","OCM-MICR-25-000262","Adult-Use Microbusiness License","Active","Shelby Macchiaroli","","","","NY","","Suffolk","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"Windmill Botanicals LLC","","OCM-MICR-25-000263","Adult-Use Microbusiness License","Active","Connor Kilgallen","","3 Sam Stratton Rd","Amsterdam","NY","12010","Montgomery","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"Nickel City Wholesale Garden Supply","Harvest Moon Hydroponics","OCM-MICR-25-000264","Adult-Use Microbusiness License","Active","Michael Yocina","","","","NY","","Genesee","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"Patrick S Chesney","Cannalabs","OCM-MICR-25-000265","Adult-Use Microbusiness License","Active","Patrick Chesney","","","","NY","","Allegany","Western NY","Adult-Use Cultivation","","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"Patrick S Chesney","Cannalabs","OCM-MICR-25-000265","Adult-Use Microbusiness License","Active","Patrick Chesney","","17 W Main St","Cuba","NY","14727","Allegany","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-05-21T00:00:00.000","2027-05-21T00:00:00.000"
"Realistic Health & Wellness","","OCM-MICR-25-000266","Adult-Use Microbusiness License","Active","Cailley Macaluso","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Active","2025-05-23T00:00:00.000","2027-05-23T00:00:00.000"
"Realistic Health & Wellness","","OCM-MICR-25-000266","Adult-Use Microbusiness License","Active","Cailley Macaluso","","9570 Transit Route Suite 200","East Amherst","NY","14051","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2025-05-23T00:00:00.000","2027-05-23T00:00:00.000"
"Wayne A Mitchell","Mitchell Mountain Trading Company","OCM-MICR-25-000267","Adult-Use Microbusiness License","Active","Wayne Mitchell","","","","NY","","Steuben","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-05-23T00:00:00.000","2027-05-23T00:00:00.000"
"IQ CANNABIS-KHUYAY CORP.","","OCM-MICR-25-000268","Adult-Use Microbusiness License","Active","Daysi Briones","","","","NY","","Tompkins","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-05-23T00:00:00.000","2027-05-23T00:00:00.000"
"MAMAJUANA LLC","","OCM-MICR-25-000269","Adult-Use Microbusiness License","Active","Barbara Cooper","","","","NY","","Queens","Queens","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business, Women-Owned Business","Non-Operational","2025-05-28T00:00:00.000","2027-05-28T00:00:00.000"
"Lazy Day Farm LLC","","OCM-MICR-25-000270","Adult-Use Microbusiness License","Active","Kiley Thompson","","","","NY","","Greene","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Active","2025-06-09T00:00:00.000","2027-06-09T00:00:00.000"
"Happy Cow Cannabis Corporation","","OCM-MICR-25-000271","Adult-Use Microbusiness License","Active","Nicholas Robinson","","","","NY","","Washington","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-06-23T00:00:00.000","2027-06-23T00:00:00.000"
"alpine agronomy LLC","","OCM-MICR-25-000272","Adult-Use Microbusiness License","Active","chase schuyler","","245 Broadway","Saranac Lake","NY","12983","Franklin","North Country","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2025-06-23T00:00:00.000","2027-06-23T00:00:00.000"
"Booksmart CC LLC","","OCM-MICR-25-000273","Adult-Use Microbusiness License","Active","Paul Booker","","","","NY","","Albany","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Non-Operational","2025-06-30T00:00:00.000","2027-06-30T00:00:00.000"
"Booksmart CC LLC","","OCM-MICR-25-000273","Adult-Use Microbusiness License","Amendment Under Review","","","262 Osborne Rd","Albany","NY","12211","","","Adult-Use Retail Sales","","","",""
"A Walk in the Pines LLC","Pines","OCM-MICR-25-000274","Adult-Use Microbusiness License","Active","Michael Dulen","","","","NY","","Monroe","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-06-30T00:00:00.000","2027-06-30T00:00:00.000"
"Andrew J Pirozzolo","Drakewater Organic","OCM-MICR-25-000275","Adult-Use Microbusiness License","Active","Andrew Pirozzolo","","","","NY","","Chemung","Southern Tier","Adult-Use Cultivation, Adult-Use Distribution","Distressed Farmer","Non-Operational","2025-06-30T00:00:00.000","2027-06-30T00:00:00.000"
"The Farm at Old Saratoga Mercantile LLC","","OCM-MICR-25-000276","Adult-Use Microbusiness License","Active","Christina Myers","","1120 Route 29","Schuylerville","NY","12871","Saratoga","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Retail Sales","Women-Owned Business, Distressed Farmer","Active","2025-07-01T00:00:00.000","2027-07-01T00:00:00.000"
"Puff Plaza LLC","","OCM-MICR-25-000277","Adult-Use Microbusiness License","Active","Joshua Cassidy","","","","NY","","Tioga","Southern Tier","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Service-Disabled Veteran-Owned Business","Non-Operational","2025-07-01T00:00:00.000","2027-07-01T00:00:00.000"
"Puff Plaza LLC","","OCM-MICR-25-000277","Adult-Use Microbusiness License","Active","Joshua Cassidy","","608 Cayuta Ave","Waverly","NY","14892","Tioga","Southern Tier","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Non-Operational","2025-07-01T00:00:00.000","2027-07-01T00:00:00.000"
"Blackrabbit Farms LLC","","OCM-MICR-25-000278","Adult-Use Microbusiness License","Active","Douglas Broughton","","","","NY","","Dutchess","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Non-Operational","2025-07-01T00:00:00.000","2027-07-01T00:00:00.000"
"North Pearl St. Dispensary LLC","","OCM-MICR-25-000279","Adult-Use Microbusiness License","Active","Mykola Ianchenko","","402 N Pearl St","Albany","NY","12207","Albany","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","","Non-Operational","2025-07-02T00:00:00.000","2027-07-02T00:00:00.000"
"Supernatural Inc.","","OCM-MICR-25-000280","Adult-Use Microbusiness License","Active","Joseph Pisana","","","","NY","","Nassau","Long Island","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-07-02T00:00:00.000","2027-07-02T00:00:00.000"
"Lucas K Attebery","Sunshine's Operations","OCM-MICR-25-000281","Adult-Use Microbusiness License","Active","Lucas Attebery","","","","NY","","New York","Manhattan","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-07-02T00:00:00.000","2027-07-02T00:00:00.000"
"Rocksteady Ventures LLC","","OCM-MICR-25-000282","Adult-Use Microbusiness License","Active","MICHAEL WARD","","","","NY","","Fulton","Mohawk Valley","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-07-03T00:00:00.000","2027-07-03T00:00:00.000"
"A2S Nation, LLC","","OCM-MICR-25-000283","Adult-Use Microbusiness License","Active","Astride Jean-Gilles","","","","NY","","Rockland","Mid-Hudson","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business, Minority-Owned Business","Non-Operational","2025-07-08T00:00:00.000","2027-07-08T00:00:00.000"
"Rosa International Realty LLC","","OCM-MICR-25-000284","Adult-Use Microbusiness License","Active","Gabriel Rosa","","28 Roland Pl","Schenectady","NY","12304","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales","Minority-Owned Business, Service-Disabled Veteran-Owned Business","Non-Operational","2025-07-10T00:00:00.000","2027-07-10T00:00:00.000"
"Zwarte Creek Farms LLC","","OCM-MICR-25-000285","Adult-Use Microbusiness License","Active","Wolfgang Gehring","","","","NY","","Albany","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-07-22T00:00:00.000","2027-07-22T00:00:00.000"
"H2Organics Farm LLC","","OCM-MICR-25-000286","Adult-Use Microbusiness License","Active","Hollis ONeill","","","","NY","","Ontario","Finger Lakes","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Women-Owned Business","Non-Operational","2025-07-23T00:00:00.000","2027-07-23T00:00:00.000"
"EndoNexa, LLC","Denice Davis","OCM-MICR-25-000287","Adult-Use Microbusiness License","Active","Denice Davis","","","","NY","","Schenectady","Capital District","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","","Non-Operational","2025-07-25T00:00:00.000","2027-07-25T00:00:00.000"
"Christopher D Casacci","GetQuail","OCM-MICR-25-000288","Adult-Use Microbusiness License","Active","Christopher Casacci","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Non-Operational","2025-07-28T00:00:00.000","2027-07-28T00:00:00.000"
"Christopher D Casacci","","OCM-MICR-25-000288","Adult-Use Microbusiness License","Active","Christopher Casacci","","","","NY","","Erie","Western NY","Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution","Minority-Owned Business","Non-Operational","2025-07-28T00:00:00.000","2027-07-28T00:00:00.000"
"Christopher D Casacci","","OCM-MICR-25-000288","Adult-Use Microbusiness License","Active","Christopher Casacci","","8520 Transit Road","Amherst","NY","14221","Erie","Western NY","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2025-07-28T00:00:00.000","2027-07-28T00:00:00.000"
